clean_text,y
el edificio es magnífico la situación inmejorable el nivel de servicio no está a la altura el precio si habitación no lista hasta más de tres horas posteriores a la llegada no había jabón albornoz zapatillas copas etc etc si había restos del anterior huésped un papel con notas suyas no te recibe nadie al llegar no te acompañan a la habitación solicitamos late check out y solo una misera hora nos ofrecen pero el hotel disponía de habitaciones libres ese día me metí en la página web y además tenemos tarjeta de marriott rewards para abrir la ventana hay q solicitarlo y firmar un papel un tanto weird en el restaurante también por el estilo amables si pero eso no llega cuando alguien va a un hotel marriott con un tier espera un precio alto y un servicio q,0
llego en coche al imponente soberbio y bellísimo edificio en la puerta de entrada nadie pendiente de la llegada de viajeros bajo la ventanilla y hago sonar el claxon ya aparece alguien no es como otros cinco estrellas gl por lo que veo tras hacer el checkin voy a almorzar algo pido unos gajos de patata de aperitivo una ensalada césar de primero y un salmón de segundo no había mucha gente me traen un pan duro sin elección entre diferentes tipos de pan y oh sorpresa una bolsa de snacks como de aerolínea el típico mix de kikos y cacahuetes eso sí que no me lo esperaba ni en cafetería de estación por supuesto me traen el aperitivo y el primero juntos me quejo y pasa lo que no debe de pasar que me tratan de convencer de que yo lo he pedido así sí para que,0
estábamos visitando sevilla el viernes de octubre sobre las de la mañana y al pasar junto al hotel quisimos entrar paseando por los jardines para verlos y salir por la puerta opuesta ambas estaban abiertas nada mas entrar nos sale al paso un vigilante de la empresa ilunion que nos invita a irnos por donde hemos entrado alegando que solo pueden entrar clientes que era un establecimiento privado a la hora volvimos a pasar y ya no estaba el vigilante por lo visto ya si se podía transitar por los jardines y para así evitar ser atropellado por los patinetes y bicicletas que deambulan por alrededor del hotel,0
escribo esto a las de la mañana llevando ya un par de horas despierta como casi todos los días el hotel no sé cómo será lo que si sabemos es el ruido que hacen todos los días desde las de la mañana pasando carritos por una calle de adoquines llevamos meses viviendo aquí pero hoy ya ha sido la gota que ha colmado el vaso hartos estamos de los carritos del hotel entendemos que tengan que meter cosas en el hotel pero no entendemos que tenga que ser a esas horas ya lo hemos hablados con otros vecinos de la zona y estamos todos igual habrá que tomar cartas en el asunto dudo que sus huéspedes puedan descansar tampoco,0
la de la madrugada cuarta planta imposible pegar ojo ya que parece que estemos dentro de una nevera ruido y zumbido constante intuyo que tenemos las máquinas del clima sobre la habitación y no está insonorizada súmale que el sensor de fuego tiene dos luces rojas parpadeando constantemente en el techo,0
muy mala experiencia habíamos reservado una habitación en el hotel y no nos informaron de que nos cambiaban a los apartamentos nos dieron un apartamento sucio y en muy malas condiciones y no estaba limpio había una botella de los anteriores inquilinos en la nevera muestras de champú del hotel usadas en la ducha etc no volvería ni recomendaría ir a este hotel,0
hotel vergonzoso nos dejamos un neceser encima de la cama después de dias sigue sin aparecer lo único en lo que se molestan es en preguntarnos si nos lo hemos dejado en otro sitio tomaremos todas las medidas posibles y necesarias,0
no apto para cenas de negocio cena personas un caos personas terminando postre y otras esperando segundo plato después de minutos errores en la comanda un ejemplo de falta de profesionalidad y mal servicio las vistas en la terraza muy bonitas,0
el hotel tiene una buena ubicación tiene un hall agradable y un personal eficiente además el desayuno es de bastante calidad y variado cogí una habitación individual dado que dentro de los altos precios que tenia el hotel era lo más razonable para una habitación por visita de trabajo la sorpresa fue cuando vi que se trataba de una caja de zapatos interior con poca luz espacios angostos la puerta del baño golpeaba con el inodoro sinceramente nada recomendable creo que el precio era muy superior a lo recibido,0
llevamos viniendo aquí desde hace muchos años siempre estaba todo perfecto muy bien atendidos pero últimamente la atención empezando por recepción es pésimagracias a los antiguos empleados que son los únicos que saben valolar a clientes que vienenlas habitaciones le falta muchos detalles por ejemplo un limpiador de zapatosun calzador bolsas para ropa suciael minibar vacíotodos estos aspectos no son de la cadena barcelo por vamos a otros barcelo fuera de sevilla y alli tenemos zero pegasun saludo,0
fue viaje de negocios y ante una incidencia de una reserva digital me dicen que no pueden resolverla allí y como la atención digital no es h cierran a las h de lunes a viernes tampoco podía resolverlo yo así que la solución que me dieron fue poco transparente y obviamente favorable para ellos sin importar el cliente,0
el mirador es un lugar mágico sin duda vista panorámica de de la ciudad con una atención exquisita del personal ambiente relajado y confortable en toda la estancia cristóbal un excelente guía,0
ni de coña es un estrellas para empezar plaid de la cama con manchas sospechosas no hace falta que de más explicaciones todos lo entendemos si normalmente es una cerdada imaginad en estos tiempos baño sin jabón tanto ahorran para no ponerlo tal y como estamos y encima presumen de clean safe el mando de la tv no funciona hay que bajar a recepción a que suban de sstt no es un estrellas es un hotel chulisimo que se queda en nada,0
mucho programa clean safe pero no ponen una simple pastilla de jabón en el baño lo primero que hago al llegar a la habitación es lavarme las manos me gustaría saber qué piensa el responsable de ese programa las vistas son espectaculares pero el servicio es bastante desconcertante esperaba más atención a los detalles para ser un estrellas por cierto nos tocó habitación con pilar en medio de más de un metro de diámetro lo que te quita la mitad de las vistas partiendo en dos el ventanal añádele la pantalla justo enfrente de la cama y adiós a las preciosas vistas te dan una llave solo por habitación por defecto cuando habitualmente dan dos si se va en pareja o familia recomiendo aparcar primero parking zona roja y luego hacer el checkin es una experiencia única,0
no había jabón en pandemia en la habitación y no lo trajeron en toda la tarde a pesar de pedirlo por teléfono y bajar a recepción decían que lo iban a traer y no lo hicieron en toda la tarde a las volvimos de la calle y seguíamos sin poder lavarnos las manos con jabón,0
nuestra experiencia fue nefasta fuimos por una ocasión especial y no salió nada bien la habitación una suite con una ubicación espectacular en una planta alta donde se ve toda la ciudad pero sin mantenimientover fotos durante la primera noche ruido debido a los equipos de aire acondicionado que transmiten el ruido por los conducto pero de todas formas anecdotico a la mañana siguiente fuimos a desayunar y aunque presumen se medidas covid no se cumplen no se mantiene la distancia de seguridad nadie dirige a los clientes para que se cumplan el personal perdido corriendo mucho eso sí pero no sabían donde atender durante el desayuno te sirven el café en mi caso sólo pero no te traen ni el azucarillo ni la cucharilla al final tomas el café frío luego te levantas,0
pasé mucha calor el aire acondicionado no era capaz de mitigar el efecto invernadero que producía la cristalera tuve que tener las cortinas echadas con lo que me impidió disfrutar de las vistas la terraza mirador se encontraba cerrada y tampoco pude tomarme una copa en la cafetería porque era jueves y también estaba cerrada a la hora de realizar la reserva no se comunicaba estas circunstancias y no pude cumplir el objetivo por el que me alojé eln este hotel contemplar las vistas que proporciona su altura,0
